Row ID,Order ID,Customer ID,Product ID,Product Name,Customer Name,Country,State,City,Postal Code,Order Date,Ship Date,Ship Mode,Segment,Category,Sub-Category,Sales,Quantity,Profit,Discount,Region,ï»¿Row ID
,CA-2015-110422,TB-21400,FUR-FU-10001889,Ultra Door Pull Handle,Tom Boeckenhauer,United States,Florida,Miami,33180,21-01-2015,23-01-2015,Second Class,Consumer,Furniture,Furnishings,25.248,3,4.1028,0.2,South,9990
,US-2016-108966,SO-20335,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Sean O'Donnell,United States,Florida,Fort Lauderdale,33311,11-10-2016,18-10-2016,Standard Class,Consumer,Furniture,Tables,957.5775,5,-383.031,0.45,South,4
,US-2016-108966,SO-20335,OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Sean O'Donnell,United States,Florida,Fort Lauderdale,33311,11-10-2016,18-10-2016,Standard Class,Consumer,Office Supplies,Storage,22.368,2,2.5164,0.2,South,5
,US-2016-134026,JE-15745,FUR-CH-10000513,High-Back Leather Manager's Chair,Joel Eaton,United States,Tennessee,Memphis,38109,26-04-2016,02-05-2016,Standard Class,Consumer,Furniture,Chairs,831.936,8,-114.3912,0.2,South,73
,US-2016-134026,JE-15745,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Joel Eaton,United States,Tennessee,Memphis,38109,26-04-2016,02-05-2016,Standard Class,Consumer,Furniture,Furnishings,97.04,2,1.213,0.2,South,74
,US-2016-134026,JE-15745,OFF-ST-10004123,Safco Industrial Wire Shelving System,Joel Eaton,United States,Tennessee,Memphis,38109,26-04-2016,02-05-2016,Standard Class,Consumer,Office Supplies,Storage,72.784,1,-18.196,0.2,South,75
,CA-2016-149734,JC-16105,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Julie Creighton,United States,North Carolina,Durham,27707,03-09-2016,08-09-2016,Standard Class,Corporate,Office Supplies,Envelopes,200.984,7,62.8075,0.2,South,84
,US-2016-136476,GG-14650,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Greg Guthrie,United States,Tennessee,Bristol,37620,05-04-2016,10-04-2016,Standard Class,Corporate,Office Supplies,Binders,157.794,1,-115.7156,17,South,119
,US-2016-145436,VD-21670,FUR-CH-10004860,Global Low Back Tilter Chair,Valerie Dominguez,United States,Tennessee,Columbia,38401,28-02-2016,04-03-2016,Standard Class,Consumer,Furniture,Chairs,161.568,2,-28.2744,0.2,South,229
,US-2016-145436,VD-21670,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Valerie Dominguez,United States,Tennessee,Columbia,38401,28-02-2016,04-03-2016,Standard Class,Consumer,Furniture,Chairs,389.696,8,43.8408,0.2,South,230
,US-2016-168935,DO-13435,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Denny Ordway,United States,Florida,Pembroke Pines,33024,27-11-2016,02-12-2016,Standard Class,Consumer,Furniture,Tables,375.4575,3,-157.0095,0.45,South,385
,US-2016-168935,DO-13435,TEC-AC-10002335,Logitech Media Keyboard K200,Denny Ordway,United States,Florida,Pembroke Pines,33024,27-11-2016,02-12-2016,Standard Class,Consumer,Technology,Accessories,83.976,3,-1.0497,0.2,South,386
,CA-2016-134782,MD-17350,OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",Maribeth Dona,United States,Arkansas,Fayetteville,72701,27-12-2016,31-12-2016,Standard Class,Consumer,Office Supplies,Envelopes,105.42,2,51.6558,0,South,496
,CA-2016-145352,CM-12385,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Christopher Martinez,United States,Georgia,Atlanta,30318,16-03-2016,22-03-2016,Standard Class,Consumer,Office Supplies,Art,2.74,1,0.7398,0,South,507
,CA-2016-145352,CM-12385,OFF-AR-10003856,Newell 344,Christopher Martinez,United States,Georgia,Atlanta,30318,16-03-2016,22-03-2016,Standard Class,Consumer,Office Supplies,Art,8.34,3,2.1684,0,South,508
,CA-2016-145352,CM-12385,OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Christopher Martinez,United States,Georgia,Atlanta,30318,16-03-2016,22-03-2016,Standard Class,Consumer,Office Supplies,Storage,46.74,3,11.685,0,South,509
,CA-2016-145352,CM-12385,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Christopher Martinez,United States,Georgia,Atlanta,30318,16-03-2016,22-03-2016,Standard Class,Consumer,Office Supplies,Binders,6354.95,5,3177.475,0,South,510
,CA-2016-134894,DK-12985,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Darren Koutras,United States,Kentucky,Henderson,42420,07-12-2016,11-12-2016,Standard Class,Consumer,Office Supplies,Appliances,152.94,3,41.2938,0,South,539
,CA-2016-134894,DK-12985,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Darren Koutras,United States,Kentucky,Henderson,42420,07-12-2016,11-12-2016,Standard Class,Consumer,Furniture,Chairs,283.92,4,70.98,0,South,540
,CA-2016-128139,BD-11725,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Bruce Degenhardt,United States,Kentucky,Richmond,40475,03-07-2016,09-07-2016,Standard Class,Consumer,Furniture,Chairs,70.98,1,4.9686,0,South,587
,CA-2016-128139,BD-11725,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Bruce Degenhardt,United States,Kentucky,Richmond,40475,03-07-2016,09-07-2016,Standard Class,Consumer,Office Supplies,Labels,294.93,3,144.5157,0,South,588
,CA-2016-168004,DJ-13420,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Denny Joy,United States,Georgia,Warner Robins,31088,04-10-2016,09-10-2016,Second Class,Corporate,Furniture,Chairs,392.94,3,43.2234,0,South,636
,CA-2016-154921,EA-14035,OFF-EN-10000056,Cameo Buff Policy Envelopes,Erin Ashbrook,United States,South Carolina,Columbia,29203,23-05-2016,28-05-2016,Standard Class,Corporate,Office Supplies,Envelopes,186.69,3,87.7443,0,South,786
,CA-2016-115938,SA-20830,OFF-BI-10001543,GBC VeloBinder Manual Binding System,Sue Ann Reed,United States,Virginia,Richmond,23223,26-06-2016,30-06-2016,Standard Class,Consumer,Office Supplies,Binders,143.96,4,69.1008,0,South,789
,CA-2016-115938,SA-20830,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Sue Ann Reed,United States,Virginia,Richmond,23223,26-06-2016,30-06-2016,Standard Class,Consumer,Office Supplies,Storage,15.42,1,4.1634,0,South,790
,CA-2016-115938,SA-20830,OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Sue Ann Reed,United States,Virginia,Richmond,23223,26-06-2016,30-06-2016,Standard Class,Consumer,Office Supplies,Binders,43.04,8,21.0896,0,South,791
,CA-2016-115938,SA-20830,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Sue Ann Reed,United States,Virginia,Richmond,23223,26-06-2016,30-06-2016,Standard Class,Consumer,Furniture,Chairs,332.94,3,79.9056,0,South,792
,CA-2016-114300,AF-10885,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Art Foster,United States,Kentucky,Louisville,40214,13-10-2016,17-10-2016,Standard Class,Consumer,Technology,Phones,83.72,7,23.4416,0,South,847
,CA-2016-114300,AF-10885,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Art Foster,United States,Kentucky,Louisville,40214,13-10-2016,17-10-2016,Standard Class,Consumer,Furniture,Chairs,287.94,3,77.7438,0,South,848
,CA-2016-129098,DK-13090,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Dave Kipp,United States,Virginia,Springfield,22153,09-10-2016,13-10-2016,Standard Class,Consumer,Office Supplies,Storage,30.84,2,8.3268,0,South,882
,CA-2016-115091,JJ-15760,OFF-AR-10000658,Newell 324,Joel Jenkins,United States,Virginia,Springfield,22153,05-10-2016,09-10-2016,Standard Class,Home Office,Office Supplies,Art,46.2,4,12.936,0,South,928
,CA-2016-115091,JJ-15760,OFF-AP-10000696,Holmes Odor Grabber,Joel Jenkins,United States,Virginia,Springfield,22153,05-10-2016,09-10-2016,Standard Class,Home Office,Office Supplies,Appliances,28.84,2,9.5172,0,South,929
,CA-2016-160059,TB-21190,OFF-BI-10000145,Zipper Ring Binder Pockets,Thomas Brumley,United States,Arkansas,Fayetteville,72701,27-11-2016,01-12-2016,Standard Class,Home Office,Office Supplies,Binders,6.24,2,3.0576,0,South,962
,CA-2016-153549,SL-20155,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Sara Luxemburg,United States,Florida,Jacksonville,32216,29-03-2016,31-03-2016,Second Class,Home Office,Furniture,Chairs,1166.92,5,131.2785,0.2,South,991
,CA-2016-162537,RD-19585,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Rob Dowd,United States,Kentucky,Henderson,42420,28-10-2016,03-11-2016,Standard Class,Consumer,Office Supplies,Envelopes,10.67,1,4.9082,0,South,997
,CA-2016-162537,RD-19585,OFF-ST-10004258,Portable Personal File Box,Rob Dowd,United States,Kentucky,Henderson,42420,28-10-2016,03-11-2016,Standard Class,Consumer,Office Supplies,Storage,36.63,3,9.8901,0,South,998
,CA-2016-162537,RD-19585,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Rob Dowd,United States,Kentucky,Henderson,42420,28-10-2016,03-11-2016,Standard Class,Consumer,Furniture,Furnishings,24.1,5,9.158,0,South,999
,CA-2016-162537,RD-19585,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Rob Dowd,United States,Kentucky,Henderson,42420,28-10-2016,03-11-2016,Standard Class,Consumer,Furniture,Furnishings,33.11,7,12.9129,0,South,1000
,CA-2016-111199,JK-15730,OFF-PA-10001790,Xerox 1910,Joe Kamberova,United States,North Carolina,Jacksonville,28540,13-11-2016,17-11-2016,Standard Class,Consumer,Office Supplies,Paper,115.296,3,40.3536,0.2,South,1006
,CA-2016-142755,CS-12355,OFF-PA-10001970,Xerox 1908,Christine Sundaresam,United States,Georgia,Roswell,30076,04-09-2016,08-09-2016,Standard Class,Consumer,Office Supplies,Paper,279.9,5,137.151,0,South,1118
,CA-2016-142755,CS-12355,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Christine Sundaresam,United States,Georgia,Roswell,30076,04-09-2016,08-09-2016,Standard Class,Consumer,Technology,Accessories,619.95,5,111.591,0,South,1119
,CA-2016-142755,CS-12355,OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Christine Sundaresam,United States,Georgia,Roswell,30076,04-09-2016,08-09-2016,Standard Class,Consumer,Office Supplies,Paper,4.36,2,2.0492,0,South,1120
,CA-2016-142755,CS-12355,OFF-EN-10004459,Security-Tint Envelopes,Christine Sundaresam,United States,Georgia,Roswell,30076,04-09-2016,08-09-2016,Standard Class,Consumer,Office Supplies,Envelopes,15.28,2,7.4872,0,South,1121
,US-2016-130519,NG-18355,OFF-PA-10001937,Xerox 21,Nat Gilpin,United States,Florida,Coral Springs,33065,15-09-2016,15-09-2016,Same Day,Corporate,Office Supplies,Paper,15.552,3,5.4432,0.2,South,1194
,US-2016-130519,NG-18355,FUR-FU-10002268,Ultra Door Push Plate,Nat Gilpin,United States,Florida,Coral Springs,33065,15-09-2016,15-09-2016,Same Day,Corporate,Furniture,Furnishings,15.712,4,2.5532,0.2,South,1195
,US-2016-130519,NG-18355,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Nat Gilpin,United States,Florida,Coral Springs,33065,15-09-2016,15-09-2016,Same Day,Corporate,Office Supplies,Storage,24.672,2,2.1588,0.2,South,1196
,US-2016-130519,NG-18355,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Nat Gilpin,United States,Florida,Coral Springs,33065,15-09-2016,15-09-2016,Same Day,Corporate,Furniture,Furnishings,55.968,1,-2.0988,0.2,South,1197
,CA-2016-115847,TC-21535,FUR-BO-10003433,Sauder Cornerstone Collection Library,Tracy Collins,United States,Virginia,Arlington,22204,19-09-2016,24-09-2016,Second Class,Home Office,Furniture,Bookcases,61.96,2,4.3372,0,South,1303
,CA-2016-100769,TH-21550,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Tracy Hopkins,United States,Florida,Jacksonville,32216,16-05-2016,16-05-2016,Same Day,Home Office,Technology,Accessories,255.968,4,31.996,0.2,South,1468
,CA-2016-103793,BV-11245,OFF-PA-10001125,Xerox 1988,Benjamin Venier,United States,Florida,Miami,33142,26-03-2016,31-03-2016,Standard Class,Corporate,Office Supplies,Paper,74.352,3,23.235,0.2,South,1531
,CA-2016-143119,MC-17275,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Marc Crier,United States,Louisiana,Lafayette,70506,24-09-2016,30-09-2016,Standard Class,Consumer,Furniture,Chairs,517.5,6,155.25,0,South,1628
,CA-2016-150560,SW-20455,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Shaun Weien,United States,Virginia,Suffolk,23434,11-12-2016,12-12-2016,First Class,Consumer,Office Supplies,Labels,196.62,2,96.3438,0,South,1674
,US-2016-140851,ND-18460,OFF-PA-10000019,Xerox 1931,Neil Ducich,United States,Georgia,Macon,31204,13-07-2016,15-07-2016,Second Class,Corporate,Office Supplies,Paper,38.88,6,18.6624,0,South,1829
,CA-2016-131422,GB-14530,FUR-CH-10001270,Harbour Creations Steel Folding Chair,George Bell,United States,North Carolina,Monroe,28110,05-11-2016,09-11-2016,Standard Class,Corporate,Furniture,Chairs,207,3,25.875,0.2,South,1833
,CA-2016-119592,MM-18280,OFF-BI-10004187,3-ring staple pack,Muhammed MacIntyre,United States,Georgia,Columbus,31907,14-12-2016,16-12-2016,Second Class,Corporate,Office Supplies,Binders,3.76,2,1.8048,0,South,1982
,US-2016-164357,SF-20065,OFF-AR-10001177,Newell 349,Sandra Flanagan,United States,North Carolina,Wilmington,28403,25-11-2016,29-11-2016,Standard Class,Consumer,Office Supplies,Art,13.12,5,1.476,0.2,South,2095
,CA-2016-149342,TS-21160,TEC-PH-10001557,Pyle PMP37LED,Theresa Swint,United States,Georgia,Columbus,31907,20-04-2016,25-04-2016,Standard Class,Corporate,Technology,Phones,287.97,3,77.7519,0,South,2291
,CA-2016-149342,TS-21160,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Theresa Swint,United States,Georgia,Columbus,31907,20-04-2016,25-04-2016,Standard Class,Corporate,Furniture,Furnishings,595.38,6,297.69,0,South,2292
,CA-2016-149342,TS-21160,OFF-PA-10001166,Xerox 2,Theresa Swint,United States,Georgia,Columbus,31907,20-04-2016,25-04-2016,Standard Class,Corporate,Office Supplies,Paper,12.96,2,6.2208,0,South,2293
,CA-2016-117828,BD-11500,OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,Bradley Drucker,United States,Virginia,Richmond,23223,23-12-2016,26-12-2016,First Class,Consumer,Office Supplies,Appliances,194.32,4,56.3528,0,South,2320
,CA-2016-109470,KC-16255,OFF-BI-10004492,Tuf-Vin Binders,Karen Carlisle,United States,Kentucky,Henderson,42420,31-12-2016,03-01-2017,Second Class,Corporate,Office Supplies,Binders,94.74,3,44.5278,0,South,2322
,CA-2016-109470,KC-16255,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Karen Carlisle,United States,Kentucky,Henderson,42420,31-12-2016,03-01-2017,Second Class,Corporate,Office Supplies,Binders,60.64,4,27.8944,0,South,2323
,CA-2016-109470,KC-16255,OFF-BI-10003707,Aluminum Screw Posts,Karen Carlisle,United States,Kentucky,Henderson,42420,31-12-2016,03-01-2017,Second Class,Corporate,Office Supplies,Binders,76.3,5,38.15,0,South,2324
,CA-2016-109470,KC-16255,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Karen Carlisle,United States,Kentucky,Henderson,42420,31-12-2016,03-01-2017,Second Class,Corporate,Office Supplies,Binders,364.8,12,167.808,0,South,2325
,CA-2016-154746,PJ-18835,OFF-EN-10001532,Brown Kraft Recycled Envelopes,Patrick Jones,United States,Virginia,Springfield,22153,14-11-2016,17-11-2016,First Class,Corporate,Office Supplies,Envelopes,33.96,2,16.98,0,South,2435
,CA-2016-154746,PJ-18835,OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Patrick Jones,United States,Virginia,Springfield,22153,14-11-2016,17-11-2016,First Class,Corporate,Office Supplies,Appliances,826.11,3,322.1829,0,South,2436
,CA-2016-128027,CM-12385,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Christopher Martinez,United States,South Carolina,North Charleston,29406,14-09-2016,17-09-2016,Second Class,Consumer,Office Supplies,Storage,269.49,3,5.3898,0,South,2449
,CA-2016-102722,KW-16570,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Kelly Williams,United States,Louisiana,Monroe,71203,18-04-2016,19-04-2016,First Class,Consumer,Technology,Accessories,106.5,6,41.535,0,South,2512
,US-2016-112508,BP-11185,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Ben Peterman,United States,Florida,Coral Springs,33065,24-03-2016,30-03-2016,Standard Class,Corporate,Office Supplies,Appliances,6.992,2,0.5244,0.2,South,2558
,CA-2016-144288,MB-17305,OFF-LA-10003190,Avery 474,Maria Bertelson,United States,Tennessee,Nashville,37211,25-12-2016,31-12-2016,Standard Class,Consumer,Office Supplies,Labels,9.216,4,3.3408,0.2,South,2562
,CA-2016-144288,MB-17305,OFF-PA-10002787,Xerox 227,Maria Bertelson,United States,Tennessee,Nashville,37211,25-12-2016,31-12-2016,Standard Class,Consumer,Office Supplies,Paper,10.368,2,3.6288,0.2,South,2563
,CA-2016-116750,BF-10975,FUR-FU-10003829,Stackable Trays,Barbara Fisher,United States,North Carolina,Fayetteville,28314,05-07-2016,10-07-2016,Second Class,Corporate,Furniture,Furnishings,4.928,2,0.7392,0.2,South,2635
,CA-2016-116750,BF-10975,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Barbara Fisher,United States,North Carolina,Fayetteville,28314,05-07-2016,10-07-2016,Second Class,Corporate,Office Supplies,Binders,7.23,5,-5.784,0.7,South,2636
,CA-2016-169740,LM-17065,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Liz MacKendrick,United States,Arkansas,Hot Springs,71901,20-02-2016,25-02-2016,Standard Class,Consumer,Technology,Accessories,29.99,1,2.999,0,South,2642
,US-2016-120572,GH-14425,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Gary Hwang,United States,Florida,Jacksonville,32216,11-12-2016,15-12-2016,Standard Class,Consumer,Office Supplies,Binders,12.828,2,-8.9796,0.7,South,2711
,CA-2016-110247,RH-19555,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Ritsa Hightower,United States,Florida,Tallahassee,32303,04-12-2016,08-12-2016,Standard Class,Consumer,Office Supplies,Binders,8.226,3,-6.0324,0.7,South,2749
,CA-2016-118444,VD-21670,OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",Valerie Dominguez,United States,Florida,Coral Springs,33065,05-11-2016,09-11-2016,Standard Class,Consumer,Office Supplies,Appliances,387.136,4,24.196,0.2,South,2911
,US-2016-123960,BD-11605,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Brian Dahlen,United States,Louisiana,Monroe,71203,11-06-2016,16-06-2016,Standard Class,Consumer,Technology,Accessories,53.7,6,10.203,0,South,3035
,US-2016-123960,BD-11605,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",Brian Dahlen,United States,Louisiana,Monroe,71203,11-06-2016,16-06-2016,Standard Class,Consumer,Office Supplies,Binders,36.26,7,16.6796,0,South,3036
,US-2016-123960,BD-11605,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Brian Dahlen,United States,Louisiana,Monroe,71203,11-06-2016,16-06-2016,Standard Class,Consumer,Office Supplies,Art,56.3,2,15.764,0,South,3037
,US-2016-123960,BD-11605,OFF-PA-10004451,Xerox 222,Brian Dahlen,United States,Louisiana,Monroe,71203,11-06-2016,16-06-2016,Standard Class,Consumer,Office Supplies,Paper,32.4,5,15.552,0,South,3038
,US-2016-123960,BD-11605,FUR-FU-10004666,DAX Clear Channel Poster Frame,Brian Dahlen,United States,Louisiana,Monroe,71203,11-06-2016,16-06-2016,Standard Class,Consumer,Furniture,Furnishings,29.16,2,10.7892,0,South,3039
,CA-2016-121720,JE-15610,FUR-CH-10003312,"Hon 2090 ""Pillow Soft"" Series Mid Back Swivel/Tilt Chairs",Jim Epp,United States,Florida,Lakeland,33801,11-06-2016,12-06-2016,First Class,Corporate,Furniture,Chairs,1123.92,5,-182.637,0.2,South,3119
,CA-2016-121720,JE-15610,TEC-PH-10002496,Cisco SPA301,Jim Epp,United States,Florida,Lakeland,33801,11-06-2016,12-06-2016,First Class,Corporate,Technology,Phones,249.584,2,31.198,0.2,South,3120
,CA-2016-121720,JE-15610,FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",Jim Epp,United States,Florida,Lakeland,33801,11-06-2016,12-06-2016,First Class,Corporate,Furniture,Furnishings,48.672,3,7.3008,0.2,South,3121
,CA-2016-121720,JE-15610,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Jim Epp,United States,Florida,Lakeland,33801,11-06-2016,12-06-2016,First Class,Corporate,Office Supplies,Art,60.768,2,7.596,0.2,South,3122
,CA-2016-121720,JE-15610,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Jim Epp,United States,Florida,Lakeland,33801,11-06-2016,12-06-2016,First Class,Corporate,Office Supplies,Binders,78.6,5,-62.88,0.7,South,3123
